1746546154	 58.785	 -0.997391	 -0.997181	 0.999451	 1.618958	 1.372986	 -4.855042	 1.632996	 -0.054321
1746546155	 57.893	 -0.997334	 -0.996933	 0.999756	 1.619263	 1.373596	 -4.852600	 1.633301	 -0.102234
1746546156	 58.416	 -0.997314	 -0.997105	 0.999451	 1.619568	 1.373291	 -4.854736	 1.633606	 -0.060730
1746546157	 58.462	 -0.997219	 -0.997028	 0.999451	 1.619568	 1.373291	 -4.857483	 1.633606	 -0.052185
1746546158	 57.939	 -0.997009	 -0.996799	 0.999756	 1.618958	 1.372986	 -4.850769	 1.632996	 0.035095
1746546159	 58.385	 -0.997181	 -0.997009	 0.999451	 1.618958	 1.373291	 -4.852600	 1.633606	 -0.072937
1746546160	 59.077	 -0.997372	 -0.997066	 0.999451	 1.618958	 1.372986	 -4.854431	 1.633606	 0.002136
1746546161	 57.923	 -0.997353	 -0.997086	 0.999451	 1.618958	 1.373596	 -4.856262	 1.632996	 -0.059814
1746546162	 58.769	 -0.997200	 -0.997009	 0.999451	 1.618958	 1.373291	 -4.855042	 1.633301	 0.013733
1746546163	 58.508	 -0.997028	 -0.996704	 0.999756	 1.618042	 1.372681	 -4.853821	 1.633606	 0.111084
1746546164	 58.831	 -0.997047	 -0.996742	 0.999451	 1.618652	 1.372986	 -4.853516	 1.633606	 -0.055542
1746546165	 58.539	 -0.997276	 -0.996990	 0.999146	 1.618958	 1.373596	 -4.851379	 1.632996	 -0.042114
1746546166	 58.077	 -0.997295	 -0.996876	 0.999451	 1.618652	 1.372986	 -4.852600	 1.632996	 0.043335
1746546167	 58.185	 -0.997276	 -0.996990	 0.999756	 1.619568	 1.373596	 -4.852295	 1.633606	 -0.049438
1746546168	 57.585	 -0.997448	 -0.997009	 0.999451	 1.619263	 1.373291	 -4.858093	 1.633606	 -0.038147
1746546169	 58.277	 -0.997276	 -0.996952	 0.999146	 1.618958	 1.373291	 -4.856262	 1.633606	 -0.004883
1746546170	 57.677	 -0.997181	 -0.996742	 0.999451	 1.618958	 1.373291	 -4.852295	 1.632996	 0.046387
1746546171	 58.769	 -0.997162	 -0.996799	 0.999451	 1.619263	 1.373596	 -4.852600	 1.632996	 -0.068359
1746546172	 58.585	 -0.997353	 -0.996990	 0.999756	 1.618958	 1.373596	 -4.852600	 1.633606	 -0.054016
1746546173	 58.477	 -0.997391	 -0.997009	 0.999451	 1.618958	 1.373291	 -4.856262	 1.633301	 -0.056152
1746546174	 58.985	 -0.997219	 -0.996952	 0.999146	 1.618958	 1.373291	 -4.854431	 1.633606	 0.064087
1746546175	 58.216	 -0.997162	 -0.996685	 0.999451	 1.618652	 1.372986	 -4.853210	 1.633606	 -0.016174
1746546176	 58.692	 -0.997162	 -0.996857	 0.999451	 1.618958	 1.372986	 -4.852600	 1.633606	 0.059509
1746546177	 58.154	 -0.997410	 -0.996990	 0.999451	 1.618958	 1.372986	 -4.853210	 1.632996	 0.010986
1746546178	 58.446	 -0.997314	 -0.997009	 0.999451	 1.619263	 1.373901	 -4.855042	 1.632996	 -0.046692
1746546179	 59.015	 -0.997124	 -0.996876	 0.999756	 1.618652	 1.372986	 -4.856873	 1.632996	 0.029297
1746546180	 57.708	 -0.997238	 -0.996838	 0.999451	 1.617737	 1.372375	 -4.851990	 1.633606	 0.100403
1746546181	 58.600	 -0.996952	 -0.996590	 0.999451	 1.618958	 1.373596	 -4.851379	 1.633301	 -0.023193
1746546182	 59.123	 -0.997410	 -0.997162	 0.999756	 1.618958	 1.373291	 -4.852600	 1.632996	 -0.036621
1746546183	 58.185	 -0.997105	 -0.996685	 0.999451	 1.618347	 1.373291	 -4.855652	 1.633606	 0.102844
1746546184	 59.138	 -0.997086	 -0.996742	 0.999146	 1.620178	 1.372986	 -4.852600	 1.632996	 0.020142
1746546185	 57.847	 -0.997372	 -0.997105	 0.999451	 1.618652	 1.373596	 -4.851685	 1.632996	 0.004883
1746546186	 58.416	 -0.997505	 -0.997124	 0.999756	 1.619263	 1.373291	 -4.851685	 1.633606	 -0.048523
1746546187	 58.769	 -0.997353	 -0.997009	 0.999451	 1.618347	 1.373291	 -4.851990	 1.633606	 -0.008850
1746546188	 59.246	 -0.997372	 -0.996914	 0.999756	 1.618958	 1.373596	 -4.853821	 1.633606	 -0.039673
1746546189	 58.600	 -0.997410	 -0.996990	 0.999451	 1.619263	 1.373291	 -4.853516	 1.632996	 -0.044861
1746546190	 57.631	 -0.997391	 -0.996952	 0.999146	 1.618958	 1.373596	 -4.854431	 1.633606	 0.034180
1746546191	 57.954	 -0.997562	 -0.997124	 0.999756	 1.618652	 1.373291	 -4.855652	 1.633606	 0.012512
1746546192	 58.539	 -0.997238	 -0.997105	 0.999451	 1.618958	 1.373596	 -4.852905	 1.633606	 -0.068665
1746546193	 58.077	 -0.997257	 -0.996799	 1.000061	 1.618652	 1.373291	 -4.854126	 1.633301	 0.019531
1746546194	 57.770	 -0.997353	 -0.997047	 0.999451	 1.618652	 1.372986	 -4.854431	 1.632996	 -0.015564
1746546195	 58.462	 -0.997543	 -0.997238	 0.999451	 1.618652	 1.373291	 -4.856262	 1.632996	 -0.012817
1746546196	 58.862	 -0.997257	 -0.996895	 0.999451	 1.618652	 1.373596	 -4.855652	 1.632996	 0.032959
1746546197	 58.754	 -0.997314	 -0.997009	 0.999146	 1.618958	 1.373291	 -4.855042	 1.632996	 0.000610
1746546198	 58.493	 -0.996952	 -0.996647	 0.999451	 1.618652	 1.372986	 -4.854736	 1.632996	 0.113220
1746546199	 59.185	 -0.997124	 -0.996761	 0.999756	 1.618652	 1.372986	 -4.855042	 1.633606	 -0.017700
1746546200	 58.446	 -0.997353	 -0.997105	 0.999451	 1.618958	 1.373596	 -4.854431	 1.633301	 -0.047913
1746546201	 58.108	 -0.997429	 -0.997124	 0.999756	 1.618652	 1.373291	 -4.853821	 1.632996	 0.009766
1746546202	 58.016	 -0.997276	 -0.996971	 0.999756	 1.618958	 1.373291	 -4.851990	 1.633301	 0.003662
1746546203	 58.262	 -0.997353	 -0.997086	 0.999756	 1.618958	 1.373901	 -4.851990	 1.632996	 -0.047302
1746546204	 58.354	 -0.997181	 -0.996933	 0.999451	 1.618652	 1.373291	 -4.853210	 1.632996	 -0.035095
1746546205	 58.339	 -0.997372	 -0.996914	 0.999451	 1.618958	 1.373291	 -4.854736	 1.632996	 -0.023499
1746546206	 59.308	 -0.997181	 -0.996857	 0.999451	 1.618958	 1.373596	 -4.855652	 1.633606	 -0.050354
1746546207	 58.000	 -0.997353	 -0.996952	 0.999451	 1.618958	 1.372986	 -4.855042	 1.633606	 -0.005188
1746546208	 58.093	 -0.997124	 -0.996895	 0.999451	 1.618652	 1.372986	 -4.853210	 1.633301	 0.013733
1746546209	 58.815	 -0.997276	 -0.996990	 0.999451	 1.618958	 1.373596	 -4.852295	 1.633606	 -0.041504
1746546210	 58.616	 -0.997295	 -0.996990	 0.999451	 1.618958	 1.373596	 -4.854431	 1.633606	 -0.039673
1746546211	 58.077	 -0.997295	 -0.997028	 0.999451	 1.618958	 1.373291	 -4.857483	 1.633911	 -0.032959
1746546212	 59.215	 -0.997066	 -0.996780	 0.999756	 1.618347	 1.372986	 -4.852600	 1.633606	 0.070190
1746546213	 58.662	 -0.997086	 -0.996742	 0.999451	 1.618652	 1.373291	 -4.851990	 1.633606	 0.073242
1746546214	 58.293	 -0.997295	 -0.996838	 0.999451	 1.619263	 1.373596	 -4.851379	 1.632996	 -0.084839
1746546215	 58.031	 -0.997276	 -0.996895	 0.999756	 1.618958	 1.373291	 -4.853210	 1.633606	 -0.015564
