1746544805	 57.616	 -0.997238	 -0.997009	 0.999756	 1.618958	 1.324463	 -4.851990	 1.633606	 -0.053101
1746544806	 59.000	 -0.997372	 -0.997047	 0.999451	 1.618958	 1.324463	 -4.855652	 1.632996	 0.017090
1746544807	 59.031	 -0.997238	 -0.996933	 0.999756	 1.618652	 1.324158	 -4.852295	 1.632996	 0.056458
1746544808	 58.093	 -0.997334	 -0.997028	 0.999451	 1.618958	 1.324463	 -4.851379	 1.632996	 0.057373
1746544809	 58.293	 -0.997181	 -0.996876	 0.999451	 1.618958	 1.324768	 -4.856262	 1.633606	 0.021057
1746544810	 58.093	 -0.997028	 -0.996742	 0.999756	 1.618958	 1.324463	 -4.850769	 1.632996	 0.059509
1746544811	 58.508	 -0.997353	 -0.996990	 0.999451	 1.619568	 1.324768	 -4.853210	 1.633301	 -0.094910
1746544812	 57.862	 -0.997086	 -0.996876	 0.999756	 1.618347	 1.324158	 -4.854431	 1.632996	 0.048218
1746544813	 58.954	 -0.997562	 -0.997219	 0.999756	 1.618652	 1.324463	 -4.851379	 1.633606	 0.036926
1746544814	 58.754	 -0.997410	 -0.997028	 0.999146	 1.619263	 1.324768	 -4.856262	 1.633606	 -0.091248
1746544815	 58.969	 -0.997200	 -0.996952	 0.999756	 1.618652	 1.325073	 -4.850769	 1.633606	 -0.009460
1746544816	 58.093	 -0.997257	 -0.996799	 0.999756	 1.618958	 1.325073	 -4.852905	 1.633301	 -0.053406
1746544817	 58.154	 -0.997143	 -0.996857	 0.999451	 1.619263	 1.324463	 -4.852295	 1.632996	 0.034790
1746544818	 58.462	 -0.997200	 -0.996761	 0.999451	 1.618652	 1.324768	 -4.851990	 1.632996	 0.073547
1746544819	 58.677	 -0.997124	 -0.996838	 0.999451	 1.618347	 1.324463	 -4.854736	 1.633606	 0.074463
1746544820	 58.262	 -0.997162	 -0.996819	 0.999756	 1.618347	 1.324768	 -4.851990	 1.633606	 0.035706
1746544821	 58.293	 -0.997524	 -0.997124	 0.999756	 1.618958	 1.325073	 -4.856873	 1.633606	 -0.038147
1746544822	 58.216	 -0.997143	 -0.996933	 0.999451	 1.618652	 1.325073	 -4.851990	 1.633301	 0.064697
1746544823	 58.569	 -0.997353	 -0.996952	 0.999451	 1.618958	 1.325378	 -4.854126	 1.633301	 -0.026245
1746544824	 58.631	 -0.997467	 -0.997009	 0.999756	 1.618958	 1.325073	 -4.855652	 1.632385	 -0.009155
1746544825	 58.785	 -0.997181	 -0.996914	 0.999451	 1.618958	 1.325378	 -4.853210	 1.633606	 0.014648
1746544826	 58.416	 -0.997200	 -0.996780	 0.999451	 1.618347	 1.325073	 -4.853516	 1.633606	 0.061035
1746544827	 58.231	 -0.997219	 -0.996933	 0.999451	 1.618652	 1.324768	 -4.851990	 1.633606	 -0.021667
1746544828	 58.108	 -0.997448	 -0.997105	 0.999146	 1.618652	 1.325378	 -4.853821	 1.633606	 -0.025635
