1746554820	 59.569	 -0.003948	 -0.016079	 -0.000916	 -0.171509	 0.247192	 0.013428	 -1.554871	 -0.508423
1746554821	 59.569	 -0.003948	 -0.016079	 -0.000916	 -0.171509	 0.247192	 0.013428	 -1.554871	 -0.508423
1746554822	 59.000	 -0.003834	 -0.015850	 -0.000916	 -0.099487	 0.263062	 0.077209	 -1.658936	 -0.513611
1746554823	 59.185	 -0.003548	 -0.015907	 -0.001831	 -0.025940	 0.266418	 0.139465	 -1.763611	 -0.515442
1746554824	 59.031	 -0.003719	 -0.016136	 -0.001831	 0.046387	 0.269470	 0.197144	 -1.867981	 -0.518188
1746554825	 59.062	 -0.003719	 -0.015965	 -0.000916	 0.118103	 0.271606	 0.249329	 -1.972961	 -0.514832
1746554826	 59.415	 -0.003719	 -0.015907	 -0.000916	 0.187073	 0.274963	 0.282593	 -2.077332	 -0.513611
1746554827	 59.446	 -0.003548	 -0.016022	 -0.000916	 0.254517	 0.276489	 0.273438	 -2.181396	 -0.514221
1746554828	 59.400	 -0.003948	 -0.015907	 -0.000916	 0.318604	 0.277100	 0.242310	 -2.286072	 -0.507507
1746554829	 58.385	 -0.003777	 -0.016022	 -0.000916	 0.378113	 0.277100	 0.213623	 -2.390747	 -0.512390
1746554830	 59.738	 -0.003834	 -0.015965	 -0.000916	 0.432739	 0.277405	 0.188293	 -2.494812	 -0.514221
1746554831	 59.508	 -0.003777	 -0.015965	 -0.000916	 0.484619	 0.277710	 0.166321	 -2.599792	 -0.517273
1746554832	 59.062	 -0.003490	 -0.016022	 0.000000	 0.534973	 0.279236	 0.148621	 -2.704163	 -0.512695
1746554833	 58.877	 -0.004120	 -0.015965	 0.000000	 0.581970	 0.281372	 0.133667	 -2.809143	 -0.517883
1746554834	 59.861	 -0.003777	 -0.015621	 -0.000916	 0.626526	 0.283813	 0.122681	 -2.913513	 -0.520935
1746554835	 58.200	 -0.003490	 -0.016079	 -0.000916	 0.668030	 0.286865	 0.112915	 -3.017273	 -0.507507
1746554836	 58.708	 -0.003948	 -0.015793	 -0.000916	 0.704346	 0.321655	 0.699158	 -3.121643	 -0.517578
1746554837	 59.338	 -0.003719	 -0.016079	 -0.000916	 0.741272	 0.331116	 0.737305	 -3.226013	 -0.508118
1746554838	 59.138	 -0.003605	 -0.016479	 -0.000916	 0.778198	 0.336914	 0.774841	 -3.330078	 -0.518188
1746554839	 58.923	 -0.003490	 -0.015907	 -0.000916	 0.815430	 0.342712	 0.812073	 -3.434753	 -0.513916
1746554840	 59.415	 -0.004005	 -0.016136	 -0.000916	 0.832825	 0.346069	 0.828247	 -3.549500	 -0.509644
1746554841	 58.831	 -0.003605	 -0.015850	 -0.000916	 0.871277	 0.351562	 0.866394	 -3.653870	 -0.515442
1746554842	 59.062	 -0.003605	 -0.015678	 -0.000916	 0.903931	 0.357056	 0.899658	 -3.758240	 -0.508118
1746554843	 58.785	 -0.003605	 -0.015736	 0.000000	 0.940247	 0.362549	 0.935669	 -3.862610	 -0.511475
1746554844	 59.031	 -0.003719	 -0.015678	 -0.001831	 0.976257	 0.367737	 0.971680	 -3.965759	 -0.513306
1746554845	 59.062	 -0.003834	 -0.015850	 -0.000916	 1.012573	 0.373535	 1.007996	 -4.070740	 -0.509338
1746554846	 58.723	 -0.003891	 -0.015621	 -0.000916	 1.049194	 0.379944	 1.044312	 -4.174500	 -0.510559
1746554847	 59.631	 -0.003662	 -0.015793	 -0.000916	 1.085510	 0.387573	 1.080627	 -4.278259	 -0.510254
1746554848	 59.738	 -0.003719	 -0.015850	 -0.000916	 1.121216	 0.397644	 1.116638	 -4.382629	 -0.513611
1746554849	 59.385	 -0.003834	 -0.016251	 -0.000916	 1.156616	 0.410156	 1.152344	 -4.487000	 -0.512085
1746554850	 59.615	 -0.003662	 -0.015965	 -0.000916	 1.192017	 0.425415	 1.187439	 -4.591370	 -0.514221
1746554851	 59.415	 -0.003777	 -0.016136	 -0.000916	 1.226807	 0.442200	 1.222534	 -4.695740	 -0.520020
1746554852	 59.354	 -0.003719	 -0.015965	 -0.000916	 1.260986	 0.459900	 1.256714	 -4.799500	 -0.511169
1746554853	 59.262	 -0.003548	 -0.015678	 0.000000	 1.294250	 0.477295	 1.289673	 -4.903259	 -0.516357
1746554854	 59.077	 -0.003719	 -0.015907	 -0.000916	 1.330566	 0.493469	 1.321106	 -5.007629	 -0.508728
1746554855	 59.354	 -0.003719	 -0.015907	 0.000000	 1.359863	 0.506592	 1.350403	 -5.112610	 -0.517578
1746554856	 59.677	 -0.003834	 -0.015965	 -0.000916	 1.390686	 0.519104	 1.381836	 -5.226135	 -0.511169
